fact_id_tarea,fact_id_empleado,fact_id_cliente,fact_id_servicio,fact_fecha_inicio,fact_fecha_fin,fact_fecha_entrega,fact_horas_dedicadas,fact_estado,fact_prioridad
19626,10,153,2,2025-11-06,2025-11-06,2025-11-06,2.99,completado,alta
19627,5,25,6,2024-03-04,2024-03-06,2024-03-06,6.35,completado,baja
19628,2,50,1,2024-04-06,2024-04-07,2024-04-07,3.6,completado,baja
19629,10,133,4,2024-02-17,2024-02-17,2024-02-17,0.89,retrasado,alta
19630,6,97,2,2025-11-13,2025-11-13,2025-11-13,-0.18,"en progreso",baja
19631,8,24,6,2024-09-15,2024-09-16,2024-09-16,4.79,retrasado,alta
19632,5,67,5,2024-06-13,2024-06-13,2024-06-13,0.84,completado,media
19633,1,69,1,2025-08-22,2025-08-23,2025-08-23,3.69,completado,alta
19634,3,196,5,2024-01-27,2024-01-28,2024-01-28,5.43,completado,media
19635,5,165,2,2025-07-22,2025-07-23,2025-07-28,5.63,retrasado,alta
19636,9,6,3,2024-12-01,2024-12-02,2024-12-02,2.55,completado,alta
19637,1,188,3,2025-11-20,2025-11-22,2025-11-22,10.07,"en progreso",baja
19638,7,242,6,2024-01-27,2024-01-28,2024-01-30,2.92,retrasado,baja
19639,5,34,3,2025-01-04,2025-01-05,2025-01-05,3.84,completado,alta
19640,11,34,3,2025-08-10,2025-08-12,2025-08-12,6.96,completado,alta
19641,10,2,3,2024-07-09,2024-07-09,2024-07-09,2.98,completado,alta
19642,10,239,6,2024-12-09,2024-12-11,2024-12-11,5.76,completado,media
19643,5,83,3,2024-12-18,2024-12-19,2024-12-20,3.66,retrasado,baja
19644,4,34,5,2024-03-20,2024-03-21,2024-03-21,2.45,completado,media
19645,8,102,2,2025-07-15,2025-07-15,2025-07-15,3.49,completado,baja
19646,7,258,1,2025-08-23,2025-08-24,2025-08-24,2.57,completado,media
19647,6,185,3,2025-09-13,2025-09-15,2025-09-15,6.92,completado,alta
19648,9,262,1,2024-10-02,2024-10-02,2024-10-02,0.93,completado,alta
19649,10,152,3,2025-07-25,2025-07-26,2025-07-26,4.91,completado,alta
19650,2,273,3,2024-01-06,2024-01-07,2024-01-07,5.38,completado,baja
19651,7,268,5,2025-06-27,2025-06-28,2025-07-01,2.99,retrasado,alta
19652,11,224,4,2024-08-20,2024-08-21,2024-08-21,4.34,completado,media
19653,10,199,3,2024-12-29,2024-12-30,2024-12-30,3.52,completado,alta
19654,7,392,1,2025-01-10,2025-01-11,2025-01-11,1.5,completado,media
19655,4,116,5,2025-01-22,2025-01-23,2025-01-23,2.73,completado,media
19656,9,296,5,2024-01-01,2024-01-03,2024-01-03,8.63,completado,alta
19657,10,341,6,2025-03-15,2025-03-15,2025-03-15,0.14,completado,media
19658,1,364,1,2024-01-25,2024-01-26,2024-01-26,5.44,completado,baja
19659,1,65,3,2025-01-21,2025-01-22,2025-01-22,3.18,completado,media
19660,8,67,5,2024-12-07,2024-12-08,2024-12-08,3.18,completado,media
19661,9,148,6,2024-08-14,2024-08-14,2024-08-14,1.38,completado,media
19662,10,131,2,2025-03-02,2025-03-03,2025-03-03,2.4,completado,alta
19663,6,41,6,2024-03-17,2024-03-18,2024-03-18,2.53,completado,baja
19664,3,169,4,2024-04-17,2024-04-18,2024-04-18,3.19,completado,media
19665,7,157,2,2025-11-27,2025-11-29,2025-12-01,7.57,retrasado,baja
19666,3,287,5,2025-05-18,2025-05-19,2025-05-19,4.02,completado,baja
19667,8,44,6,2025-12-13,2025-12-13,2025-12-13,1.56,completado,alta
19668,1,376,1,2025-10-09,2025-10-10,2025-10-10,4.7,completado,media
19669,11,19,1,2024-07-08,2024-07-08,2024-07-08,3.79,completado,baja
19670,4,126,1,2024-07-08,2024-07-09,2024-07-09,5.56,"en progreso",media
19671,7,233,1,2024-12-30,2024-12-30,2024-12-30,3.36,completado,alta
19672,5,4,5,2025-10-26,2025-10-26,2025-10-26,1.47,completado,media
19673,3,252,5,2025-11-01,2025-11-03,2025-11-03,8.49,completado,media
19674,9,146,6,2025-11-20,2025-11-22,2025-11-22,7.82,"en progreso",baja
19675,7,100,2,2024-04-05,2024-04-06,2024-04-06,7.22,completado,media
19676,2,41,5,2025-05-11,2025-05-12,2025-05-12,1.7,completado,media
19677,11,347,2,2024-04-15,2024-04-16,2024-04-16,5.11,completado,alta
19678,3,142,5,2024-08-01,2024-08-02,2024-08-02,4.66,completado,media
19679,1,400,2,2025-07-10,2025-07-10,2025-07-10,2.36,"en progreso",alta
19680,7,68,3,2024-11-03,2024-11-04,2024-11-04,2.28,completado,alta
19681,5,315,2,2025-09-06,2025-09-06,2025-09-06,-0.85,completado,media
19682,9,412,6,2025-06-02,2025-06-02,2025-06-02,0.86,completado,baja
19683,8,132,1,2024-08-31,2024-09-01,2024-09-01,5.65,completado,alta
19684,10,335,1,2025-03-27,2025-03-27,2025-03-27,-0.15,completado,alta
19685,8,417,1,2024-10-02,2024-10-03,2024-10-03,4.84,completado,media
19686,10,266,4,2025-09-16,2025-09-17,2025-09-17,3.74,completado,media
19687,5,39,5,2025-02-27,2025-02-28,2025-03-01,5.84,retrasado,media
19688,8,317,5,2025-08-19,2025-08-19,2025-08-19,1.38,completado,media
19689,5,340,6,2025-08-18,2025-08-18,2025-08-23,1.41,retrasado,media
19690,11,323,1,2024-11-01,2024-11-03,2024-11-03,6.71,completado,alta
19691,10,177,4,2025-11-19,2025-11-19,2025-11-19,1.33,completado,baja
19692,9,434,2,2025-07-11,2025-07-12,2025-07-12,3.18,completado,alta
19693,1,263,1,2024-04-11,2024-04-12,2024-04-12,7.18,completado,media
19694,3,85,6,2024-09-10,2024-09-11,2024-09-11,4.45,completado,media
19695,6,308,4,2024-01-17,2024-01-17,2024-01-17,-1.3,completado,alta
19696,2,268,1,2025-09-27,2025-09-27,2025-09-27,3.47,completado,media
19697,1,477,5,2025-09-15,2025-09-16,2025-09-16,4.9,completado,alta
19698,3,200,2,2025-07-25,2025-07-26,2025-07-26,3.94,completado,media
19699,3,242,5,2025-02-03,2025-02-05,2025-02-05,7.11,completado,alta
19700,4,465,4,2025-10-29,2025-10-29,2025-10-29,0.01,completado,baja
19701,11,227,2,2024-10-18,2024-10-19,2024-10-19,4.78,"en progreso",media
19702,3,321,6,2025-01-13,2025-01-14,2025-01-14,4.45,completado,alta
19703,3,126,1,2024-01-03,2024-01-06,2024-01-06,11.12,completado,media
19704,3,270,1,2025-06-22,2025-06-22,2025-06-22,1.33,completado,media
19705,5,57,4,2024-11-08,2024-11-08,2024-11-08,2.13,completado,baja
19706,6,351,5,2024-02-02,2024-02-04,2024-02-04,6.48,completado,media
19707,9,370,1,2025-06-27,2025-06-28,2025-07-01,5.73,retrasado,media
19708,7,326,5,2024-05-06,2024-05-07,2024-05-07,2.68,completado,alta
19709,5,328,3,2024-06-06,2024-06-07,2024-06-07,3.26,completado,baja
19710,1,393,4,2024-09-18,2024-09-19,2024-09-19,3.37,"en progreso",alta
19711,3,75,6,2024-04-18,2024-04-18,2024-04-18,0.95,completado,alta
19712,3,46,4,2024-04-29,2024-04-29,2024-04-29,2.36,completado,media
19713,7,295,1,2025-03-30,2025-03-31,2025-03-31,4.54,completado,media
19714,7,328,6,2025-03-19,2025-03-19,2025-03-19,1.01,completado,media
19715,1,441,5,2025-09-08,2025-09-09,2025-09-09,4.87,completado,baja
19716,8,143,4,2025-08-26,2025-08-26,2025-08-26,2.66,completado,media
19717,7,340,5,2025-05-08,2025-05-10,2025-05-10,7.3,completado,media
19718,5,221,4,2025-09-13,2025-09-15,2025-09-15,6.06,completado,media
19719,11,394,4,2025-09-29,2025-09-30,2025-09-30,3.85,completado,alta
19720,4,158,6,2025-02-07,2025-02-07,2025-02-07,3.07,completado,baja
19721,4,221,2,2024-08-22,2024-08-23,2024-08-23,6.83,"en progreso",baja
19722,3,277,5,2024-01-25,2024-01-27,2024-01-27,5.68,completado,alta
19723,11,151,5,2025-09-08,2025-09-09,2025-09-09,6.29,completado,baja
19724,5,48,5,2024-02-25,2024-02-25,2024-02-26,1.94,retrasado,media
19725,11,158,1,2025-07-09,2025-07-09,2025-07-09,1.69,completado,baja
19726,6,274,3,2025-10-12,2025-10-14,2025-10-14,7.8,completado,alta
19727,6,218,6,2024-06-20,2024-06-20,2024-06-20,1.18,completado,baja
19728,5,169,5,2024-05-04,2024-05-06,2024-05-06,4.13,completado,media
19729,6,34,6,2025-12-27,2025-12-27,2025-12-28,3.69,retrasado,baja
19730,6,405,2,2024-08-29,2024-08-29,2024-08-29,-0.05,retrasado,baja
19731,4,127,1,2024-01-12,2024-01-14,2024-01-14,4.53,completado,media
19732,7,312,2,2025-09-11,2025-09-11,2025-09-11,1.84,completado,baja
19733,1,61,2,2024-05-19,2024-05-21,2024-05-21,8.68,completado,media
19734,6,14,1,2025-11-27,2025-11-27,2025-11-27,2.46,completado,media
19735,7,310,5,2025-08-20,2025-08-21,2025-08-21,3.35,completado,media
19736,3,399,3,2024-01-05,2024-01-05,2024-01-05,2.83,completado,media
19737,11,43,2,2025-04-14,2025-04-15,2025-04-15,6.28,completado,baja
19738,4,259,4,2024-11-26,2024-11-26,2024-12-01,2.26,retrasado,alta
19739,1,394,3,2024-12-30,2024-12-31,2024-12-31,4.82,completado,alta
19740,3,366,6,2025-08-02,2025-08-03,2025-08-03,4.52,completado,alta
19741,6,462,2,2024-12-24,2024-12-26,2024-12-26,10.07,completado,baja
19742,6,454,3,2024-07-22,2024-07-22,2024-07-22,2.59,completado,media
19743,3,83,2,2025-12-13,2025-12-14,2025-12-14,4.11,completado,alta
19744,9,344,1,2024-07-11,2024-07-11,2024-07-11,2.1,completado,alta
19745,1,225,6,2024-01-28,2024-01-28,2024-01-30,2.58,retrasado,alta
19746,7,131,6,2025-07-21,2025-07-23,2025-07-23,8.55,completado,alta
19747,1,293,4,2025-10-08,2025-10-10,2025-10-10,7.58,completado,baja
19748,8,273,4,2024-06-22,2024-06-22,2024-06-23,0.87,retrasado,baja
19749,9,244,1,2024-01-27,2024-01-27,2024-01-29,2.3,retrasado,alta
19750,6,199,1,2024-02-15,2024-02-15,2024-02-15,1.5,completado,alta
19751,8,442,5,2025-05-05,2025-05-06,2025-05-06,4.93,completado,media
19752,10,364,2,2025-03-08,2025-03-09,2025-03-09,6.68,completado,alta
19753,4,237,1,2024-04-03,2024-04-04,2024-04-04,4.34,retrasado,baja
19754,2,315,6,2025-07-17,2025-07-19,2025-07-19,7.26,completado,baja
19755,4,141,6,2024-01-07,2024-01-08,2024-01-08,5.94,completado,baja
19756,7,351,5,2025-09-17,2025-09-18,2025-09-18,2.74,"en progreso",media
19757,2,439,6,2024-09-18,2024-09-20,2024-09-20,6.88,completado,alta
19758,11,25,3,2025-11-16,2025-11-17,2025-11-17,5.52,completado,media
19759,7,76,3,2024-03-22,2024-03-25,2024-03-25,9.4,completado,media
19760,10,339,6,2025-02-18,2025-02-20,2025-02-23,8.61,retrasado,media
19761,7,115,4,2025-04-18,2025-04-19,2025-04-19,5.48,"en progreso",media
19762,9,135,4,2024-10-08,2024-10-10,2024-10-10,7.3,completado,baja
19763,7,242,2,2025-05-25,2025-05-26,2025-05-26,4.75,retrasado,alta
19764,10,367,5,2024-01-04,2024-01-05,2024-01-05,4.2,"en progreso",baja
19765,6,331,4,2024-10-30,2024-10-30,2024-10-30,1.46,completado,alta
19766,10,346,3,2024-03-09,2024-03-11,2024-03-11,7.85,completado,baja
19767,10,23,5,2024-12-01,2024-12-02,2024-12-02,4.06,completado,baja
19768,6,455,2,2025-11-12,2025-11-12,2025-11-12,2.94,completado,media
19769,1,168,2,2025-05-08,2025-05-09,2025-05-09,5.06,retrasado,alta
19770,6,430,6,2024-10-13,2024-10-13,2024-10-13,0.83,completado,alta
19771,4,23,6,2025-12-14,2025-12-14,2025-12-19,1.84,retrasado,baja
19772,3,334,2,2025-01-28,2025-01-28,2025-01-28,2.81,"en progreso",media
19773,4,424,3,2024-07-15,2024-07-16,2024-07-16,4.1,completado,baja
19774,10,32,1,2024-12-21,2024-12-21,2024-12-21,1.03,completado,baja
19775,9,280,3,2024-04-02,2024-04-04,2024-04-04,4.61,completado,baja
19776,3,402,1,2025-04-06,2025-04-06,2025-04-06,1.43,completado,alta
19777,7,233,3,2025-03-25,2025-03-25,2025-03-25,1.55,completado,media
19778,8,470,6,2024-02-23,2024-02-23,2024-02-23,1.86,completado,media
19779,10,52,2,2025-07-16,2025-07-17,2025-07-17,2.47,completado,alta
19780,10,371,5,2024-09-24,2024-09-26,2024-09-26,7.43,"en progreso",media
19781,11,183,5,2025-11-28,2025-11-29,2025-11-29,2.91,completado,media
19782,10,367,4,2025-03-11,2025-03-11,2025-03-11,3.31,completado,media
19783,7,290,3,2025-06-29,2025-06-30,2025-06-30,2.01,retrasado,media
19784,5,221,4,2025-01-11,2025-01-11,2025-01-11,0.88,completado,alta
19785,11,401,1,2025-08-19,2025-08-20,2025-08-20,6.46,"en progreso",baja
19786,4,342,5,2024-10-20,2024-10-21,2024-10-21,5.32,completado,alta
19787,4,195,4,2025-10-15,2025-10-16,2025-10-16,7.69,completado,media
19788,8,3,2,2025-07-06,2025-07-06,2025-07-06,2.48,completado,media
19789,5,120,5,2025-01-13,2025-01-14,2025-01-14,3.69,completado,baja
19790,7,187,4,2025-02-24,2025-02-25,2025-02-25,4.33,"en progreso",baja
19791,2,237,3,2025-10-08,2025-10-08,2025-10-08,0.98,completado,baja
19792,2,391,5,2025-07-30,2025-08-01,2025-08-01,7.45,completado,baja
19793,8,345,3,2025-06-07,2025-06-08,2025-06-08,7.3,completado,baja
19794,5,88,2,2024-06-28,2024-06-29,2024-06-29,4.52,completado,alta
19795,10,114,3,2025-06-30,2025-07-02,2025-07-02,7.88,completado,baja
19796,7,71,5,2024-12-14,2024-12-14,2024-12-16,1.68,retrasado,baja
19797,9,443,6,2025-05-25,2025-05-26,2025-05-26,4.79,completado,alta
19798,1,401,3,2024-09-12,2024-09-12,2024-09-12,2.19,completado,alta
19799,1,368,1,2024-11-21,2024-11-22,2024-11-24,5.56,retrasado,media
19800,5,80,3,2024-02-26,2024-02-27,2024-03-02,5.05,retrasado,alta
19801,11,124,5,2024-06-23,2024-06-24,2024-06-24,5.59,completado,baja
19802,2,20,3,2024-10-16,2024-10-17,2024-10-17,4.77,completado,baja
19803,5,71,4,2025-07-05,2025-07-05,2025-07-05,1.86,completado,media
19804,4,65,3,2025-03-05,2025-03-06,2025-03-06,6.69,completado,alta
19805,3,196,4,2025-06-29,2025-06-30,2025-06-30,4.11,completado,media
19806,9,305,4,2024-08-24,2024-08-25,2024-08-25,3.23,retrasado,alta
19807,3,461,4,2025-12-20,2025-12-22,2025-12-22,3.83,completado,baja
19808,4,412,1,2024-02-01,2024-02-01,2024-02-01,-0.2,completado,baja
19809,11,110,4,2024-08-29,2024-08-29,2024-08-29,0.67,completado,baja
19810,11,479,3,2024-06-19,2024-06-20,2024-06-21,3.99,retrasado,media
19811,11,460,2,2024-11-22,2024-11-22,2024-11-22,0.46,completado,baja
19812,2,260,1,2025-07-16,2025-07-17,2025-07-17,3.59,"en progreso",baja
19813,10,359,1,2025-12-13,2025-12-13,2025-12-15,1.71,retrasado,alta
19814,11,137,3,2025-08-25,2025-08-26,2025-08-26,3.02,retrasado,alta
19815,9,243,5,2024-08-19,2024-08-20,2024-08-20,2.53,completado,media
19816,6,320,1,2024-08-14,2024-08-16,2024-08-16,5.74,completado,baja
19817,4,478,1,2024-08-08,2024-08-09,2024-08-09,3.86,completado,media
19818,9,472,1,2025-05-13,2025-05-14,2025-05-14,4.83,completado,alta
19819,6,92,3,2025-03-18,2025-03-18,2025-03-18,-0.29,completado,baja
19820,9,53,3,2025-11-20,2025-11-21,2025-11-21,3.86,completado,media
19821,10,473,3,2025-12-31,2026-01-01,2026-01-01,4.62,completado,alta
19822,11,315,2,2025-11-09,2025-11-10,2025-11-10,2.02,completado,baja
19823,1,389,4,2024-06-23,2024-06-24,2024-06-24,3.57,completado,alta
19824,8,136,5,2024-10-08,2024-10-08,2024-10-08,0.69,retrasado,media
19825,10,363,4,2025-12-17,2025-12-18,2025-12-18,4.29,completado,baja
19826,4,382,3,2025-12-17,2025-12-17,2025-12-17,0.93,"en progreso",media
19827,11,359,6,2024-08-03,2024-08-04,2024-08-04,3.93,completado,media
19828,2,158,1,2024-08-06,2024-08-07,2024-08-07,4.34,completado,baja
19829,2,369,2,2024-07-08,2024-07-09,2024-07-09,4.84,completado,baja
19830,4,51,2,2025-06-02,2025-06-03,2025-06-03,4.28,completado,media
19831,10,471,5,2025-12-04,2025-12-06,2025-12-06,7.48,completado,baja
19832,5,342,4,2025-04-05,2025-04-07,2025-04-07,8.94,completado,media
19833,3,107,3,2025-12-19,2025-12-20,2025-12-20,3.41,completado,alta
19834,9,142,6,2025-02-11,2025-02-11,2025-02-11,-0.11,"en progreso",media
19835,5,98,6,2025-04-04,2025-04-06,2025-04-06,6.98,completado,alta
19836,7,186,1,2024-07-30,2024-07-30,2024-07-30,2.32,completado,alta
19837,9,447,2,2024-06-19,2024-06-21,2024-06-21,7.49,completado,baja
19838,7,94,2,2024-12-31,2025-01-01,2025-01-01,5.53,completado,media
19839,1,462,4,2025-04-28,2025-04-29,2025-04-29,3,completado,media
19840,8,397,5,2024-07-21,2024-07-23,2024-07-23,6.01,completado,media
19841,10,308,2,2024-04-08,2024-04-08,2024-04-08,1.62,completado,baja
19842,5,289,5,2024-06-05,2024-06-05,2024-06-05,2.04,completado,baja
19843,7,81,6,2025-05-28,2025-05-30,2025-05-30,9.42,completado,media
19844,10,252,1,2024-04-08,2024-04-09,2024-04-09,6.7,completado,alta
19845,2,312,4,2024-10-23,2024-10-24,2024-10-24,6.29,completado,media
19846,9,21,2,2025-04-09,2025-04-10,2025-04-10,4.77,"en progreso",media
19847,9,151,5,2025-09-22,2025-09-22,2025-09-22,2.45,completado,media
19848,6,58,2,2024-08-15,2024-08-16,2024-08-16,4.77,retrasado,media
19849,2,106,4,2024-11-29,2024-11-30,2024-11-30,2.69,completado,media
19850,7,218,3,2024-08-06,2024-08-08,2024-08-08,5.66,completado,alta
19851,7,249,2,2025-03-26,2025-03-27,2025-03-27,3.24,completado,baja
19852,1,210,4,2025-05-18,2025-05-18,2025-05-23,1.11,retrasado,baja
19853,7,220,6,2024-06-08,2024-06-09,2024-06-09,4.42,completado,media
19854,8,458,6,2025-03-01,2025-03-01,2025-03-01,1.4,completado,media
19855,11,406,1,2024-04-29,2024-04-30,2024-04-30,3.78,completado,alta
19856,1,391,2,2025-07-22,2025-07-22,2025-07-22,0.65,completado,alta
19857,4,122,2,2025-08-08,2025-08-10,2025-08-10,7.24,completado,media
19858,1,18,2,2024-07-13,2024-07-15,2024-07-15,5.42,completado,media
19859,6,437,2,2025-05-14,2025-05-14,2025-05-14,0.98,completado,baja
19860,3,295,1,2025-02-04,2025-02-05,2025-02-05,6.88,completado,baja
19861,11,63,6,2024-03-28,2024-03-29,2024-03-29,5.12,"en progreso",alta
19862,10,21,4,2025-10-09,2025-10-10,2025-10-10,4.73,completado,alta
19863,11,332,1,2024-02-27,2024-02-28,2024-02-29,2.04,retrasado,baja
19864,4,48,4,2024-09-27,2024-09-28,2024-10-02,3.14,retrasado,alta
19865,5,416,4,2024-11-27,2024-11-27,2024-11-27,1.26,completado,alta
19866,11,186,4,2024-10-13,2024-10-15,2024-10-15,6.53,completado,baja
19867,5,129,4,2025-05-29,2025-05-31,2025-05-31,7.21,completado,baja
19868,5,264,1,2024-07-05,2024-07-06,2024-07-06,4.06,completado,baja
19869,11,161,1,2025-09-30,2025-09-30,2025-09-30,3.08,completado,baja
19870,7,70,2,2024-04-15,2024-04-16,2024-04-16,6.12,completado,media
19871,6,144,2,2024-04-27,2024-04-28,2024-04-28,5.68,completado,alta
19872,3,371,5,2024-07-06,2024-07-06,2024-07-08,2.76,retrasado,alta
19873,9,21,6,2025-10-21,2025-10-22,2025-10-22,2.26,"en progreso",alta
19874,5,43,1,2024-10-28,2024-10-29,2024-10-29,3.42,"en progreso",alta
19875,9,152,4,2024-10-27,2024-10-28,2024-10-28,6.12,completado,alta
19876,5,260,3,2024-05-19,2024-05-20,2024-05-20,2.68,completado,alta
19877,6,73,4,2025-06-07,2025-06-07,2025-06-09,1.93,retrasado,baja
19878,2,246,6,2024-11-21,2024-11-23,2024-11-23,6.53,completado,alta
19879,7,266,5,2024-10-07,2024-10-07,2024-10-07,3.74,completado,media
19880,11,122,4,2025-01-26,2025-01-26,2025-01-26,3.49,"en progreso",alta
19881,11,178,2,2024-11-02,2024-11-03,2024-11-04,4.22,retrasado,alta
19882,4,249,6,2025-05-08,2025-05-09,2025-05-09,1.57,completado,baja
19883,4,383,2,2025-04-01,2025-04-02,2025-04-07,3.49,retrasado,baja
19884,6,228,3,2024-07-31,2024-08-01,2024-08-01,5.92,"en progreso",media
19885,3,183,2,2024-03-31,2024-04-01,2024-04-01,4.32,completado,alta
19886,9,47,3,2024-07-31,2024-08-02,2024-08-02,7.34,"en progreso",alta
19887,10,479,4,2025-04-25,2025-04-27,2025-04-27,7.44,completado,media
19888,1,11,5,2025-02-06,2025-02-06,2025-02-06,3.07,"en progreso",baja
19889,6,101,6,2025-03-30,2025-03-31,2025-03-31,5.81,completado,alta
19890,7,349,1,2024-10-22,2024-10-23,2024-10-23,3.92,completado,media
19891,10,299,2,2024-06-29,2024-06-30,2024-06-30,5.58,completado,alta
19892,11,395,3,2025-10-31,2025-11-01,2025-11-01,4.88,"en progreso",baja
19893,1,346,1,2025-07-11,2025-07-11,2025-07-11,3.33,completado,baja
19894,9,335,2,2024-02-16,2024-02-17,2024-02-17,6.1,completado,baja
19895,9,397,4,2024-09-10,2024-09-11,2024-09-11,2.58,completado,alta
19896,8,435,5,2024-03-08,2024-03-09,2024-03-09,3.75,completado,media
19897,5,362,3,2025-10-28,2025-10-30,2025-10-30,7.34,completado,baja
19898,7,352,3,2024-05-04,2024-05-05,2024-05-05,3.61,completado,media
19899,11,350,6,2025-03-05,2025-03-05,2025-03-05,0.41,completado,media
19900,11,447,5,2024-06-17,2024-06-17,2024-06-17,1.21,completado,media
19901,7,18,1,2024-05-29,2024-05-31,2024-05-31,7.66,completado,media
19902,2,198,1,2024-09-10,2024-09-11,2024-09-16,6.3,retrasado,media
19903,9,207,4,2025-11-26,2025-11-28,2025-11-28,6.02,completado,media
19904,5,77,2,2024-06-21,2024-06-21,2024-06-21,-1.32,completado,media
19905,9,114,3,2025-02-05,2025-02-05,2025-02-05,1.67,completado,alta
19906,9,43,1,2025-05-10,2025-05-12,2025-05-12,8.3,completado,alta
19907,8,205,4,2025-09-01,2025-09-02,2025-09-02,5.34,completado,baja
19908,4,457,2,2024-06-30,2024-07-01,2024-07-01,3.21,completado,baja
19909,6,317,6,2024-07-25,2024-07-27,2024-07-27,7.78,completado,baja
19910,2,85,5,2025-10-16,2025-10-16,2025-10-16,2.98,completado,baja
19911,3,277,3,2024-12-28,2024-12-28,2024-12-28,2.63,completado,baja
19912,7,413,1,2025-11-21,2025-11-22,2025-11-22,3.84,completado,alta
19913,8,211,3,2024-03-23,2024-03-24,2024-03-24,2.47,completado,baja
19914,7,468,2,2025-05-28,2025-05-30,2025-05-30,5.88,completado,baja
19915,10,212,3,2025-11-18,2025-11-19,2025-11-19,4.38,retrasado,media
19916,2,318,6,2025-11-22,2025-11-23,2025-11-23,5.58,retrasado,media
19917,9,256,4,2024-07-22,2024-07-24,2024-07-24,5.93,completado,media
19918,10,293,1,2025-12-23,2025-12-23,2025-12-23,2.36,"en progreso",baja
19919,1,245,1,2025-01-07,2025-01-08,2025-01-08,5.37,retrasado,baja
19920,4,235,1,2025-11-06,2025-11-07,2025-11-07,5.06,completado,media
19921,3,171,3,2024-09-13,2024-09-13,2024-09-13,1.33,completado,media
19922,6,128,2,2024-09-24,2024-09-25,2024-09-25,3.05,completado,media
19923,7,101,6,2025-01-11,2025-01-13,2025-01-18,5.81,retrasado,baja
19924,1,258,4,2024-03-12,2024-03-13,2024-03-13,5.9,completado,baja
19925,5,130,2,2024-02-02,2024-02-03,2024-02-03,2.47,completado,alta
19926,2,439,6,2025-07-24,2025-07-26,2025-07-26,8.04,completado,baja
19927,2,279,6,2025-10-09,2025-10-09,2025-10-14,3.12,retrasado,baja
19928,3,244,3,2024-02-11,2024-02-11,2024-02-11,0.94,completado,media
19929,9,48,6,2025-08-21,2025-08-22,2025-08-22,3.5,completado,baja
19930,10,470,4,2025-01-19,2025-01-21,2025-01-21,6.93,"en progreso",media
19931,11,201,2,2024-09-10,2024-09-10,2024-09-10,2.47,completado,alta
19932,5,121,6,2024-01-22,2024-01-24,2024-01-24,8.03,completado,media
19933,11,59,2,2024-04-11,2024-04-12,2024-04-12,3.52,completado,alta
19934,4,438,3,2024-07-08,2024-07-09,2024-07-09,4.41,completado,baja
19935,3,109,3,2025-08-05,2025-08-05,2025-08-05,1.4,"en progreso",baja
19936,3,134,5,2025-08-15,2025-08-17,2025-08-20,6.06,retrasado,baja
19937,10,320,5,2025-03-18,2025-03-19,2025-03-19,3.35,completado,alta
19938,6,328,5,2025-12-21,2025-12-21,2025-12-21,2.49,completado,baja
